WKT,nama,deskripsi
"LINESTRING (106.9683062 -6.0929585, 106.9677054 -6.0964577, 106.9678771 -6.0986767, 106.9691645 -6.0991034, 106.9696795 -6.1031999, 106.9705378 -6.1038827, 106.9701087 -6.1076378, 106.970452 -6.1107955, 106.9698512 -6.1125877, 106.9697653 -6.1180496, 106.9701945 -6.1230848, 106.9708811 -6.1247916, 106.9701087 -6.1274371, 106.9707095 -6.1398967, 106.9716536 -6.1431395, 106.9725119 -6.1446756, 106.9728552 -6.146297, 106.971482 -6.145785, 106.9719969 -6.1507345, 106.9725119 -6.1532093, 106.9716536 -6.1566227, 106.9711386 -6.1625962, 106.9713961 -6.1691669, 106.9719969 -6.1747989, 106.9718253 -6.1807722, 106.971482 -6.1868307, 106.9708811 -6.1882813, 106.9698512 -6.1909265, 106.9693362 -6.1922065, 106.969937 -6.1957903, 106.9664179 -6.195705, 106.9665896 -6.1973263, 106.9677912 -6.1981796, 106.9659888 -6.2007394, 106.9665038 -6.202446, 106.9659888 -6.2039819, 106.965903 -6.2050912, 106.9667613 -6.2055178, 106.965388 -6.2060298, 106.9663321 -6.2067124, 106.9641864 -6.2096135, 106.9627272 -6.2117467, 106.9624697 -6.2143065, 106.9610106 -6.2143918, 106.9609248 -6.2132826, 106.959294 -6.2128559, 106.9580065 -6.2132826, 106.958264 -6.2155864, 106.9574916 -6.2178049, 106.9564616 -6.2178902, 106.9559466 -6.2193407, 106.9512259 -6.2191701, 106.9493376 -6.2212179, 106.948136 -6.2236923, 106.9471919 -6.2264227, 106.9467627 -6.2288971, 106.9472777 -6.2304329, 106.9461619 -6.2340165, 106.9455611 -6.2369175, 106.9447886 -6.2364909, 106.942042 -6.2379413, 106.942042 -6.2388799, 106.9434153 -6.2388799, 106.9437586 -6.247924, 106.943587 -6.2502276, 106.9440161 -6.2523607, 106.9427287 -6.2527019, 106.941527 -6.2527873, 106.9404971 -6.2537258, 106.936463 -6.2532992, 106.9356906 -6.2529579, 106.9341456 -6.2541524, 106.9316565 -6.2537258, 106.9296824 -6.2531285, 106.9282233 -6.2546643, 106.92685 -6.2540671, 106.9233309 -6.2540671, 106.9221293 -6.2537258, 106.9215285 -6.2525313, 106.921786 -6.2517634, 106.921271 -6.2509102, 106.9200694 -6.2502276, 106.9192969 -6.250313, 106.9192969 -6.2515075, 106.9185673 -6.2512942, 106.9181382 -6.2514648, 106.9177519 -6.2519341)",Garis 1,
