WKT,nama,deskripsi
"POLYGON ((106.7881617 -6.3940156, 106.7842135 -6.395295, 106.7793641 -6.3959774, 106.7756304 -6.3959347, 106.7797503 -6.3995598, 106.782454 -6.4025878, 106.7835269 -6.4031849, 106.7873034 -6.4038246, 106.7894921 -6.4070658, 106.7959294 -6.4197319, 106.7978606 -6.414529, 106.7995772 -6.4114158, 106.8016801 -6.4087717, 106.8018088 -6.4075349, 106.7999634 -6.4061276, 106.7988906 -6.4045496, 106.7988906 -6.4038673, 106.8013797 -6.4045496, 106.8030104 -6.404379, 106.8048558 -6.4041231, 106.8054566 -6.4034834, 106.8073449 -6.4033128, 106.8079028 -6.4025452, 106.8084178 -6.4012231, 106.809834 -6.4002422, 106.8130526 -6.3996025, 106.813353 -6.3991333, 106.8105206 -6.398451, 106.8083749 -6.3954656, 106.8050704 -6.3967024, 106.8036113 -6.3959774, 106.8027529 -6.3957641, 106.80271 -6.3946126, 106.8015942 -6.3946126, 106.7990622 -6.3950818, 106.7946419 -6.3946979, 106.79108 -6.3943568, 106.7881617 -6.3940156))",Poligon 3,
